response_id,question,university,true_label,predicted_label
R_19tEx0IlIVBNH8V,Q1_MSU,MSU: Michigan State University,0,1
R_6vcAlSSwhoQXhLa,Q1_MSU,MSU: Michigan State University,1,1
R_5UhFR4lrI5AKGKL,Q1_MSU,MSU: Michigan State University,1,1
R_7tfHvEpkMpgg67K,Q1_MSU,MSU: Michigan State University,1,1
R_5IhIKo9TNBq7xNA,Q1_MSU,MSU: Michigan State University,1,1
R_5lQxGHDUgvIYRDa,Q1_MSU,MSU: Michigan State University,1,0
R_5YVCIqz9N3Cwij9,Q1_MSU,MSU: Michigan State University,2,1
R_1BtXCXyIyt6MDWX,Q1_MSU,MSU: Michigan State University,2,0
R_1rm8D49z3xF4XkJ,Q1_MSU,MSU: Michigan State University,2,0
R_7wFKEkYniABHIqd,Q1_MSU,MSU: Michigan State University,0,0
R_1jeO6ETiYy13jD3,Q1_MSU,MSU: Michigan State University,1,0
R_1agEFbNVBD6uzGe,Q1_MSU,MSU: Michigan State University,0,1
R_5BkTixjCXyzYtHu,Q1_MSU,MSU: Michigan State University,1,1
R_3CE1L908LIUocDW,Q1_MSU,MSU: Michigan State University,2,0
R_1DMbMvqPxhTzWNe,Q1_MSU,MSU: Michigan State University,1,0
R_17s798cC9h8FRki,Q1_MSU,MSU: Michigan State University,0,1
R_1meCY7kthgrePKT,Q1_MSU,MSU: Michigan State University,1,1
R_1m9MBFAHoRbnvfN,Q1_MSU,MSU: Michigan State University,2,1
R_5lsD4p3f3OeQhZT,Q1_MSU,MSU: Michigan State University,0,1
R_7DvVgtggHS3dbm8,Q1_MSU,MSU: Michigan State University,0,1
R_6CjfUSFtEftxcwO,Q1_MSU,MSU: Michigan State University,0,1
R_1j7zKx3TXC3Ld6l,Q1_MSU,MSU: Michigan State University,2,0
R_7chLfHyy4XXe1kF,Q1_MSU,MSU: Michigan State University,1,0
R_7lPNlUEcQETn8nE,Q1_MSU,MSU: Michigan State University,2,0
R_5Cm17waXEih6MZC,Q1_MSU,MSU: Michigan State University,2,0
R_7TsJhxe0dEv7JjX,Q1_MSU,MSU: Michigan State University,2,1
R_1fzjwawLnvTpdGp,Q1_MSU,MSU: Michigan State University,0,1
R_5e32LeyvTWcvbJb,Q1_MSU,MSU: Michigan State University,0,1
R_7eXbzc2vsEubBmC,Q1_MSU,MSU: Michigan State University,0,1
R_6pu96hTPG4w27Ya,Q1_MSU,MSU: Michigan State University,0,1
R_52eUJCiF01dSY5l,Q1_MSU,MSU: Michigan State University,2,0
R_5psehyJKqnOcdiC,Q1_MSU,MSU: Michigan State University,1,1
R_3dGnGXtj0MQnP2N,Q1_MSU,MSU: Michigan State University,0,1
R_67lmmYaOGVP6QKJ,Q1_MSU,MSU: Michigan State University,2,1
R_7ZIlOE5FzmpApd7,Q1_MSU,MSU: Michigan State University,1,1
R_6b34MoBcNRExhtM,Q1_MSU,MSU: Michigan State University,2,1
R_1QWnCTxWIr04gMy,Q1_MSU,MSU: Michigan State University,1,1
R_3C3Bm5ZMywtzKyI,Q1_MSU,MSU: Michigan State University,1,1
R_5YJ8CmjWo8M7riH,Q1_MSU,MSU: Michigan State University,2,0
R_1fo8NB372yMfRi9,Q1_MSU,MSU: Michigan State University,1,1
R_1oRycWMVxXgMf1D,Q1_MSU,MSU: Michigan State University,1,1
R_5bTe2dZpSNpnLUH,Q1_MSU,MSU: Michigan State University,1,1
R_6aHbdx8DbPWX2o1,Q1_MSU,MSU: Michigan State University,1,1
R_3q8lv8GpiN7JxGY,Q1_MSU,MSU: Michigan State University,1,1
R_7xY4UYjGehI21Tj,Q1_MSU,Other university:,0,1
R_1Tv4h5bH90f7201,Q1_MSU,MSU: Michigan State University,2,1
R_30dilDvpebAsbZ3,Q1_MSU,MSU: Michigan State University,2,0
R_3j7MKTJmiDBxCBZ,Q1_MSU,MSU: Michigan State University,0,0
R_6jeWoVEik4uzfed,Q1_MSU,MSU: Michigan State University,1,1
R_789lZ44I8GNshCp,Q1_MSU,MSU: Michigan State University,1,0
R_17Axba25LsE6lpf,Q1_MSU,MSU: Michigan State University,2,1
R_6HXoFnEtZW84alh,Q1_MSU,MSU: Michigan State University,1,1
R_6NMWs4jKOc3T0cx,Q1_MSU,MSU: Michigan State University,2,1
R_2C7a6FE6pRIaLB2,Q1_MSU,MSU: Michigan State University,0,1
R_69bGELW1Qj9JBID,Q1_MSU,MSU: Michigan State University,2,1
R_11tiWnKGBHF8yEp,Q1_MSU,MSU: Michigan State University,0,0
R_1lRFXdA2dB3DqpF,Q1_MSU,MSU: Michigan State University,1,1
R_1QEzZDccA9Iixot,Q1_MSU,MSU: Michigan State University,1,0
R_6PmLjl86KRNDN0L,Q1_MSU,MSU: Michigan State University,0,1
R_51TvTMSnlBiGSEH,Q1_MSU,MSU: Michigan State University,1,0
R_1wO2xWINZnv2Pgl,Q1_MSU,MSU: Michigan State University,2,1
R_6Q9KoRZ7sZZ8NGp,Q1_MSU,MSU: Michigan State University,0,1
R_7tFQjBRZdB9KfQQ,Q1_MSU,MSU: Michigan State University,1,0
R_1pGWBlQP1LjpIRD,Q1_MSU,MSU: Michigan State University,0,1
R_7OFVTZ7thIcJPxv,Q1_MSU,MSU: Michigan State University,0,1
R_7dgFn8leOiBN1mW,Q1_MSU,MSU: Michigan State University,1,1
R_5ayGN5KL5L04WAO,Q1_MSU,MSU: Michigan State University,2,1
R_6qe9NmVyIJzV2i3,Q1_MSU,MSU: Michigan State University,0,1
R_3dzc7VkYIAp0VHI,Q1_MSU,MSU: Michigan State University,1,1
R_73eOykd4EqFBS25,Q1_MSU,MSU: Michigan State University,1,1
R_1T6yaKnueg8tnxf,Q1_MSU,MSU: Michigan State University,2,1
R_6FrQtrmoVaaxdId,Q1_MSU,MSU: Michigan State University,2,1
R_7cc1JsNod7ZNH1W,Q1_MSU,MSU: Michigan State University,2,1
R_7ZBnBzXC68XmLlU,Q1_MSU,MSU: Michigan State University,1,1
R_7kifvEpHn26FFIu,Q1_MSU,MSU: Michigan State University,1,1
R_3GuMHkdg3NoJHk4,Q1_MSU,MSU: Michigan State University,2,0
R_71m6ZA3ErbEozEB,Q1_MSU,MSU: Michigan State University,1,0
R_52Ajg1tXkBQUBps,Q1_MSU,MSU: Michigan State University,2,1
R_54yOQkO6RV2Fu0h,Q1_MSU,MSU: Michigan State University,1,1
R_1YsoX5C6He2Qeir,Q1_MSU,MSU: Michigan State University,1,1
R_3M3Zm5yjwqX9akQ,Q1_MSU,MSU: Michigan State University,2,1
R_6fxHZZcshthrGPz,Q1_MSU,MSU: Michigan State University,2,1
R_17qxdEPBdi4joyF,Q1_MSU,MSU: Michigan State University,2,1
R_32z6JyqPQy2wJw0,Q1_MSU,MSU: Michigan State University,2,0
R_51hcWetTrG30ApU,Q1_MSU,MSU: Michigan State University,0,1
R_6YJ2p5IGZvRIWPO,Q1_MSU,MSU: Michigan State University,0,1
R_6CODF2HlF4R8vxz,Q1_MSU,MSU: Michigan State University,1,1
R_5gFKZYh7zJyXN5I,Q1_MSU,MSU: Michigan State University,0,1
R_7w1gunUa80rCwWH,Q1_MSU,MSU: Michigan State University,1,1
R_6zG4W7UthFr0BgN,Q1_MSU,MSU: Michigan State University,2,1
R_5n1lY7j4HFLPNOS,Q1_MSU,MSU: Michigan State University,0,1
R_1iFjw4vp82mAjI5,Q1_MSU,MSU: Michigan State University,2,1
R_7J8eQPwCdblwg0h,Q1_MSU,MSU: Michigan State University,1,0
R_1az7bNg8eTEeP4e,Q1_MSU,MSU: Michigan State University,1,1
R_3Ic2aKYvTI6OVxN,Q1_MSU,MSU: Michigan State University,1,1
R_63314s0wC3IOZ9o,Q1_MSU,MSU: Michigan State University,2,1
R_5TZvZEwxhYamuhT,Q1_MSU,MSU: Michigan State University,1,1
R_6ToR14DeaA2Xta7,Q1_MSU,MSU: Michigan State University,1,1
R_5lkjZbE7yI7XmW5,Q1_MSU,MSU: Michigan State University,0,0
R_1A0ghqBeeBzvAEF,Q1_MSU,MSU: Michigan State University,0,1
R_5CWD0JuSVBYdLbz,Q1_MSU,NA,2,0
R_3fVln2uZvaEbPps,Q1_MSU,MSU: Michigan State University,1,1
R_3Hp4CKqOpYfb5GQ,Q1_MSU,MSU: Michigan State University,1,1
R_1dW3mjRwl7Dnyz4,Q1_MSU,NA,1,1
R_1a6Uy1bSM2zTlJf,Q1_MSU,NA,1,1
R_6zVcry4HBGmGiub,Q1_MSU,NA,1,1
R_7CxrZywo1NiI2xM,Q1_MSU,NA,0,1
R_30hRkVmLMLsCKT6,Q1_MSU,NA,1,0
R_5gx3VvkYEuzdKw1,Q1_MSU,NA,1,1
R_6YmGJfiTeuJvmUe,Q1_MSU,NA,0,1
R_3Ttl7urkH4co1ya,Q1_MSU,MSU: Michigan State University,1,1
R_3FLCereifJOqJHB,Q1_MSU,MSU: Michigan State University,2,1
R_6JIpSn2PHcfYhUM,Q1_MSU,NA,1,1
R_7RxqiS3ycf5ZYQU,Q1_MSU,MSU: Michigan State University,1,1
R_5aCuI1b8vgFpgUF,Q1_MSU,MSU: Michigan State University,0,1
R_z0WKFPu3tSlNfTH,Q1_ISU,PSU: Penn State University,1,1
R_1l66GdLrB7XNWi8,Q2_PSU,PSU: Penn State University,0,0
R_1l66GdLrB7XNWi8,Q1_ISU,PSU: Penn State University,1,1
R_122MwTGfrwca13M,Q1_UF,PSU: Penn State University,1,1
R_1IMiwrU6w54EzAb,Q1_UF,PSU: Penn State University,1,1
R_3m1RkofpSZV7zDq,Q1_PSU,PSU: Penn State University,0,1
R_3m1RkofpSZV7zDq,Q1_ISU,PSU: Penn State University,0,1
R_2sXOrFPe5l9cPzS,Q1_ISU,PSU: Penn State University,1,1
R_29aC8tkvlW0QaXr,Q1_UF,PSU: Penn State University,2,1
R_u3PvJY8fkffI8lr,Q2_PSU,PSU: Penn State University,1,0
R_1NlZV6fqxd7X6RC,Q2_PSU,PSU: Penn State University,0,0
R_1NlZV6fqxd7X6RC,Q1_ISU,PSU: Penn State University,1,1
R_3HIelPHxMjfwJIG,Q2_PSU,PSU: Penn State University,0,1
R_2wv3wZ92MoN3E9r,Q1_UF,PSU: Penn State University,1,1
R_ufVESZoR2NL6zyp,Q1_UF,PSU: Penn State University,2,1
R_12hAt7ATgO0RA7n,Q1_ISU,PSU: Penn State University,1,1
R_2AKVGvqdMi8YZIX,Q1_PSU,PSU: Penn State University,0,1
R_066oxvWqpfj5zeF,Q1_PSU,PSU: Penn State University,1,1
R_3eeGjx3cWvJPnPg,Q2_PSU,PSU: Penn State University,2,0
R_3GwfzwDw9ksWr7z,Q1_ISU,PSU: Penn State University,1,1
R_0ohthSKuNkgV2Lv,Q1_UF,PSU: Penn State University,1,1
R_vYRbJXOKzSB5G6Z,Q2_PSU,PSU: Penn State University,2,0
R_vq9QSu4nEAA7MIh,Q1_ISU,PSU: Penn State University,1,1
R_29aIk5M1NErQxNy,Q1_UF,PSU: Penn State University,1,1
R_xFz8K2qaW2iGMYF,Q1_UF,PSU: Penn State University,2,1
R_PYbhWcT1jydZkKB,Q2_PSU,PSU: Penn State University,1,1
R_3OpifydsCbosVPk,Q1_UF,PSU: Penn State University,1,1
R_6mT10RbD4ZTvqMx,Q1_ISU,PSU: Penn State University,1,1
R_OORuNdZxlYhY0RX,Q2_PSU,PSU: Penn State University,2,1
R_3NRh2LK4sspKgog,Q1_ISU,PSU: Penn State University,1,1
R_21G0isU2CU5xWLh,Q1_ISU,PSU: Penn State University,1,1
R_2e8CvnZxppcxIm9,Q2_PSU,PSU: Penn State University,2,0
R_1LqIK0FPG1RKB5t,Q1_ISU,PSU: Penn State University,1,1
R_3MtXkjSjfcHjRFC,Q2_PSU,PSU: Penn State University,1,0
R_10UwOszxjni8RCt,Q1_PSU,PSU: Penn State University,0,1
R_s6kxyXppo1xYqDn,Q1_PSU,PSU: Penn State University,0,1
R_1LdkJxKT92vgBu0,Q2_PSU,PSU: Penn State University,1,0
R_1LdkJxKT92vgBu0,Q1_UF,PSU: Penn State University,1,1
R_2OSB6YgbltBIuPM,Q1_UF,PSU: Penn State University,2,1
R_3Jq3xnd83NbmhtV,Q2_PSU,PSU: Penn State University,0,0
R_264703U4ayWfIXr,Q1_ISU,PSU: Penn State University,1,1
R_1DVgccj3uXDvjMm,Q1_ISU,PSU: Penn State University,1,1
R_2BzBclV5NaxDv1p,Q1_PSU,PSU: Penn State University,2,1
R_1FkS5YJy8Y5aL6w,Q1_UF,PSU: Penn State University,2,1
R_1IXYMKhTr5iXFbL,Q2_PSU,PSU: Penn State University,0,0
R_2fycQm7V284mc9R,Q1_PSU,PSU: Penn State University,0,1
R_2fycQm7V284mc9R,Q2_PSU,PSU: Penn State University,0,0
R_2sTLIBtWJCWPCXb,Q1_PSU,PSU: Penn State University,0,1
R_1GQNxNb6PnCT4c1,Q1_ISU,PSU: Penn State University,1,1
R_sYwkzjs7HGM6EcF,Q1_ISU,PSU: Penn State University,1,1
R_3rzeTM8x9tdbFlL,Q2_PSU,PSU: Penn State University,0,0
R_2bPkSoIazSetnIm,Q1_UF,PSU: Penn State University,2,1
R_3j1bbFwuxfuOoGF,Q1_PSU,PSU: Penn State University,0,1
R_3j1bbFwuxfuOoGF,Q2_PSU,PSU: Penn State University,0,1
R_2WSzYG18YEdmZU3,Q2_PSU,PSU: Penn State University,0,1
R_3MDPBtHmsFd8Cy8,Q1_UF,PSU: Penn State University,1,1
R_1o0fOxcpDDM4zAa,Q1_PSU,PSU: Penn State University,0,1
R_3rGOAFarAkjrOPA,Q1_PSU,PSU: Penn State University,0,1
R_u7TVSAJ35KqVspH,Q1_ISU,PSU: Penn State University,2,1
R_5A6ueXUACckyJaN,Q1_PSU,PSU: Penn State University,0,1
R_2tA0FQYOB28BoiU,Q1_UF,PSU: Penn State University,2,1
R_1esiGbza5Thh6Qv,Q1_PSU,PSU: Penn State University,0,1
R_4Txwj1Z8mF7s85X,Q2_PSU,PSU: Penn State University,1,0
R_9QAP4Iv1vCc9wt3,Q1_PSU,PSU: Penn State University,0,1
R_3oHjMkrbuvCxSDv,Q1_PSU,PSU: Penn State University,0,1
R_3oHjMkrbuvCxSDv,Q2_PSU,PSU: Penn State University,0,0
R_3CLwcVOq4Xm1MZ3,Q1_PSU,PSU: Penn State University,1,1
R_3CLwcVOq4Xm1MZ3,Q1_ISU,PSU: Penn State University,1,1
R_20UJyZdtiuT8vjx,Q1_UF,PSU: Penn State University,2,1
R_W3d0tF3CHh8NxPb,Q1_UF,PSU: Penn State University,1,1
R_3LZHZe13wf1Xzzb,Q2_PSU,PSU: Penn State University,2,0
R_2w7DTUIvhUck9ZD,Q2_PSU,PSU: Penn State University,2,0
R_1LnS7oLQqusIsTw,Q1_UF,PSU: Penn State University,1,1
R_1IKwytqUs3LKOLa,Q1_ISU,PSU: Penn State University,1,1
R_3GAFbni007wYCAU,Q1_PSU,PSU: Penn State University,0,1
R_OdHBEPbi4Bc3k8V,Q1_ISU,PSU: Penn State University,1,1
R_2YMnSlJ2KDI9y1r,Q1_PSU,PSU: Penn State University,0,1
R_2YMnSlJ2KDI9y1r,Q1_ISU,PSU: Penn State University,2,1
R_2v5POPIxcqguirO,Q2_PSU,PSU: Penn State University,2,0
R_2v5POPIxcqguirO,Q1_ISU,PSU: Penn State University,2,1
R_1cUGtsOcx37eqv6,Q1_PSU,PSU: Penn State University,1,1
R_Aui5ymXBPwD3pPH,Q1_ISU,PSU: Penn State University,1,1
R_8eJ3aTwMlzWRNkd,Q1_PSU,PSU: Penn State University,1,1
R_2691iXQox1fb654,Q1_UF,PSU: Penn State University,2,1
R_3EAMEnHKQ6fJBQ5,Q2_PSU,PSU: Penn State University,0,1
R_27D91lHPQEcZufZ,Q2_PSU,PSU: Penn State University,0,2
R_27D91lHPQEcZufZ,Q1_UF,PSU: Penn State University,2,1
R_1ouLvUC0RCWpDCA,Q1_UF,PSU: Penn State University,1,1
R_3rZzcYci6UVbWN3,Q1_UF,PSU: Penn State University,1,1
R_2b0H0bcLUXjhwSG,Q1_PSU,PSU: Penn State University,0,1
R_2xzdrvsBpMXmi9C,Q1_UF,PSU: Penn State University,2,1
R_DOvncP7cS2avQIx,Q2_PSU,PSU: Penn State University,2,2
R_UyjlbEOI959NGpz,Q1_ISU,PSU: Penn State University,2,1
R_32Kmp5dZ0y3EQ0P,Q1_ISU,PSU: Penn State University,2,1
R_3hz4mpvs3jbTkPx,Q1_ISU,PSU: Penn State University,2,1
R_Qm2ScsTgFjL2Rkl,Q1_UF,PSU: Penn State University,1,1
R_1mwlYTN4hjQ6J9M,Q2_PSU,PSU: Penn State University,2,0
R_1mwlYTN4hjQ6J9M,Q1_UF,PSU: Penn State University,2,1
R_SZAfcLgNCkdt7Nv,Q1_PSU,PSU: Penn State University,0,1
R_SZAfcLgNCkdt7Nv,Q1_ISU,PSU: Penn State University,1,1
R_OH9kmxra9NUcBUt,Q1_PSU,PSU: Penn State University,0,1
R_1E0AWrSJc9uHZZK,Q1_PSU,PSU: Penn State University,0,1
R_XHsQQKvRjkE4jp7,Q1_PSU,PSU: Penn State University,0,1
R_11ZSlGdTcRG32gt,Q2_PSU,PSU: Penn State University,0,1
R_1FRkCc67CEMoyqf,Q1_UF,PSU: Penn State University,2,1
R_2pM1h0Jl22vQgvU,Q1_PSU,PSU: Penn State University,1,1
R_31KM0EUmbo0bh9f,Q1_PSU,PSU: Penn State University,0,1
R_31KM0EUmbo0bh9f,Q1_ISU,PSU: Penn State University,1,1
R_3M6uwgz02U3qiWN,Q1_ISU,PSU: Penn State University,1,1
R_2uDt11NpqhwYl9R,Q1_PSU,PSU: Penn State University,0,1
R_2uss1F8RkdoZB52,Q1_UF,PSU: Penn State University,1,1
R_12QrYjPB7QH4JLE,Q1_ISU,PSU: Penn State University,2,1
R_1QabecUoEmsoLQQ,Q1_UF,PSU: Penn State University,1,1
R_22YvpsdWWWR5UZc,Q1_UF,PSU: Penn State University,1,1
R_1oIqQnawnKddlm2,Q1_UF,PSU: Penn State University,2,1
R_abdBM757mHL5Feh,Q1_ISU,PSU: Penn State University,1,1
R_XU62ucC4dii6aqt,Q2_PSU,PSU: Penn State University,2,0
R_XU62ucC4dii6aqt,Q1_UF,PSU: Penn State University,1,1
R_1g8sY5TgQDZznR0,Q2_PSU,PSU: Penn State University,0,0
R_1g8sY5TgQDZznR0,Q1_UF,PSU: Penn State University,2,1
R_3QQ41QmUrhPM1fk,Q2_PSU,PSU: Penn State University,0,0
R_3nHmjNeQVru0R56,Q2_PSU,PSU: Penn State University,2,0
R_RIcnzT4O49FwBah,Q1_UF,PSU: Penn State University,0,1
R_31KLOE7TbPhJqOe,Q1_UF,PSU: Penn State University,1,1
R_2X5xu5LHqtF2xlk,Q1_PSU,PSU: Penn State University,0,1
R_3e5p8yFviePVYdq,Q1_UF,PSU: Penn State University,2,1
R_0TZkYvddsVO173P,Q1_PSU,PSU: Penn State University,0,1
R_2YfYUT1xJIjYOxM,Q1_ISU,PSU: Penn State University,0,1
R_3IXIPa8GlonCPfb,Q2_PSU,PSU: Penn State University,1,0
R_2e24CoYoj0XyUmY,Q1_PSU,PSU: Penn State University,1,1
R_qvW3mRZEl5DJc2J,Q1_PSU,PSU: Penn State University,0,1
R_qvW3mRZEl5DJc2J,Q1_ISU,PSU: Penn State University,0,1
R_1DHACqvlxddpRtV,Q1_UF,PSU: Penn State University,2,1
R_554Y00rFuX1J1Sx,Q2_PSU,PSU: Penn State University,2,1
R_2wblAk1edMhLoUW,Q2_PSU,PSU: Penn State University,1,0
R_2Y50cuSYlZXoEUF,Q1_ISU,PSU: Penn State University,1,1
R_3oNt2B481hbO61p,Q2_PSU,PSU: Penn State University,0,0
R_3MN0lcXcnqY4FAi,Q1_PSU,PSU: Penn State University,0,1
R_2axlNCof4gdr2MA,Q1_UF,PSU: Penn State University,1,1
R_290SaKGlq94q3e8,Q1_UF,PSU: Penn State University,1,1
R_1JRT1VSStf0wERQ,Q1_PSU,PSU: Penn State University,0,1
R_0wA89wHMePjsAet,Q2_PSU,PSU: Penn State University,2,0
R_2ZP8Ypjiykhp0pn,Q1_PSU,PSU: Penn State University,0,1
R_0GR200p0tEnUx8t,Q1_ISU,PSU: Penn State University,2,1
R_cCFpr1v79p0Hsw9,Q2_PSU,PSU: Penn State University,0,1
R_RmdyOzXM3ca1Mg9,Q1_PSU,PSU: Penn State University,0,1
R_eV95J9IiXUMllJL,Q1_UF,PSU: Penn State University,1,1
R_8CSIhxWDvZ0xGtX,Q1_UF,PSU: Penn State University,1,1
R_aY7EsuSeJK2hyIV,Q2_PSU,PSU: Penn State University,2,0
R_3NVDNbAyFG3eyjE,Q1_UF,PSU: Penn State University,2,1
R_xxW5R7zl1SQ7NQt,Q1_ISU,PSU: Penn State University,1,1
R_1gNqwkWurwW2UdU,Q2_PSU,PSU: Penn State University,0,0
R_3DtNLN5YlQgV68z,Q2_PSU,PSU: Penn State University,0,1
R_1IGXimyXa8pTpGd,Q1_PSU,PSU: Penn State University,0,1
R_1IGXimyXa8pTpGd,Q2_PSU,PSU: Penn State University,2,0
R_3hgzPwHBzWWInHJ,Q2_PSU,PSU: Penn State University,1,0
R_3hgzPwHBzWWInHJ,Q1_ISU,PSU: Penn State University,1,1
R_siMpY57NjIqDuAF,Q1_PSU,PSU: Penn State University,2,0
R_1gO2dWVNZxvaNad,Q1_PSU,PSU: Penn State University,0,1
R_1gO2dWVNZxvaNad,Q2_PSU,PSU: Penn State University,0,0
R_3oRgyaMbTLuMiyV,Q1_PSU,PSU: Penn State University,2,1
R_3iOo48BxWeCaH3X,Q1_PSU,PSU: Penn State University,0,1
R_2xFWHBjWjv0AgMM,Q1_ISU,PSU: Penn State University,1,1
R_2sZ9pQQhsjfrjPI,Q1_ISU,PSU: Penn State University,1,1
R_3pmYfoQiF1eoHH6,Q2_PSU,PSU: Penn State University,2,0
R_3FQKaAGMCnV4yD8,Q2_PSU,PSU: Penn State University,0,1
R_1UghnLqNa80x9GV,Q2_PSU,PSU: Penn State University,0,1
R_2zuLzFVjEex1tqL,Q1_PSU,PSU: Penn State University,0,1
R_cFTZchcxzaKlfBn,Q1_UF,PSU: Penn State University,2,1
R_1FFebHE3R39AmHc,Q2_PSU,PSU: Penn State University,2,2
R_2yekRdhBljiyFny,Q1_UF,PSU: Penn State University,1,1
R_VHZhE23R59BwEF3,Q1_UF,PSU: Penn State University,2,1
R_2XcBeFtLm9cQxPI,Q1_PSU,PSU: Penn State University,1,1
R_OCGnSDlHdbL7YyZ,Q1_ISU,PSU: Penn State University,1,1
R_3eeuuuxXdL4I4xz,Q1_PSU,PSU: Penn State University,0,1
R_sqkjq1BIsYdo13P,Q1_PSU,PSU: Penn State University,1,1
R_z7H0x2Fw77lQnDz,Q1_PSU,PSU: Penn State University,0,1
R_3HXLQfZBwfb4D3o,Q1_PSU,PSU: Penn State University,1,1
R_2xG0Gby5uaEagg2,Q1_PSU,PSU: Penn State University,0,1
R_2Y9dJ1EovU7KnUZ,Q1_ISU,PSU: Penn State University,2,1
R_pyLLyAhyG1rJQFr,Q1_PSU,PSU: Penn State University,1,0
R_pyLLyAhyG1rJQFr,Q1_UF,PSU: Penn State University,1,1
R_db4vCGLjpeFMb17,Q1_ISU,PSU: Penn State University,1,1
R_1Q5chPumneQgdLf,Q1_PSU,PSU: Penn State University,1,1
R_1Q5chPumneQgdLf,Q1_UF,PSU: Penn State University,1,1
R_2382DWunOMxASsv,Q1_ISU,PSU: Penn State University,2,1
R_u24R1uREHUwuPZv,Q1_UF,PSU: Penn State University,1,1
R_1QgbTA4BSyG48sI,Q1_ISU,PSU: Penn State University,1,1
R_1LLMo8ozOKNziJn,Q1_ISU,PSU: Penn State University,1,1
R_yUOu1eS8T0qTXEZ,Q2_PSU,PSU: Penn State University,0,0
R_Z46irbyTmM2EXfj,Q1_ISU,PSU: Penn State University,1,1
R_2urJD0xBghgd2gy,Q1_ISU,PSU: Penn State University,2,1
R_rdS31EdR9kAiugV,Q1_PSU,PSU: Penn State University,0,1
R_rdS31EdR9kAiugV,Q1_UF,PSU: Penn State University,1,1
R_Tt7e8pcdKqCmgjT,Q1_PSU,PSU: Penn State University,0,1
R_1LNyrgPd47lIRtA,Q1_ISU,PSU: Penn State University,1,1
R_2wcxfZ6xnZip0vs,Q1_ISU,PSU: Penn State University,1,1
R_1PZaWCHMHLmDXit,Q1_PSU,PSU: Penn State University,2,1
R_3nUWC6uET5T9ZJO,Q1_ISU,PSU: Penn State University,1,1
R_3s6Boc8cOn0fJqZ,Q1_ISU,PSU: Penn State University,1,1
R_2yjQ1fZEpoy49zj,Q2_PSU,PSU: Penn State University,1,1
R_018VAqBGhU70NcB,Q1_UF,PSU: Penn State University,1,1
R_3JC9UvoqX8ifLX7,Q1_ISU,PSU: Penn State University,1,1
R_9siVlV96mtcyg2R,Q1_PSU,PSU: Penn State University,2,1
R_9siVlV96mtcyg2R,Q1_ISU,PSU: Penn State University,1,1
R_cLUd6TjVAe5cV3P,Q1_PSU,PSU: Penn State University,0,1
R_cLUd6TjVAe5cV3P,Q2_PSU,PSU: Penn State University,1,0
R_cLUd6TjVAe5cV3P,Q1_UF,PSU: Penn State University,1,1
R_DMfjr2Cu1vC5dzX,Q2_PSU,PSU: Penn State University,1,1
R_1mmSHzdtcVfs7LI,Q2_PSU,PSU: Penn State University,1,0
R_2AQdHjgWbATholG,Q2_PSU,PSU: Penn State University,2,2
R_yKHrojYcsKHXRn3,Q2_PSU,PSU: Penn State University,0,0
R_NXOYcs4PiaYOH3H,Q2_PSU,PSU: Penn State University,0,0
R_s7KG7lzoybjbmOl,Q1_PSU,PSU: Penn State University,0,1
R_2ZCQg9qcf00K0nM,Q1_ISU,PSU: Penn State University,2,1
R_1Q3O51bn5s9xleT,Q1_UF,PSU: Penn State University,1,1
R_2c5tTfb1ODKcO6K,Q1_PSU,PSU: Penn State University,0,1
R_2cobc56gHFRNG8a,Q1_UF,PSU: Penn State University,2,1
R_2AYDSIqiwCEuZAq,Q1_PSU,PSU: Penn State University,0,1
R_2b3pgBzclhyMXyh,Q1_PSU,PSU: Penn State University,0,1
R_2b3pgBzclhyMXyh,Q1_UF,PSU: Penn State University,0,1
R_2e8YcmBNw9beIl7,Q1_ISU,PSU: Penn State University,0,1
R_XzakpuXrobBzlAt,Q1_ISU,PSU: Penn State University,1,1
R_XzakpuXrobBzlAt,Q1_UF,PSU: Penn State University,0,1
R_2bOEJEeQqC8yM15,Q1_PSU,PSU: Penn State University,0,1
R_2Sk9IsqTNfiBPEW,Q1_UF,PSU: Penn State University,2,1
R_31uSAtzx5xikiKz,Q1_UF,PSU: Penn State University,2,1
R_3FUMswxDmcuwfYw,Q1_UF,PSU: Penn State University,1,1
R_2bTNbUkmBAHPFip,Q2_PSU,PSU: Penn State University,1,0
R_72kRFunhVD3NdMB,Q1_PSU,PSU: Penn State University,0,1
R_AvrTXp0elFzhaHD,Q1_PSU,PSU: Penn State University,0,1
R_1kYo4wf3jPIGV9r,Q1_PSU,PSU: Penn State University,0,1
R_1kYo4wf3jPIGV9r,Q2_PSU,PSU: Penn State University,2,0
R_xyZG2y6JfXB6wgx,Q2_PSU,PSU: Penn State University,2,1
R_3nShatUN06gWw1q,Q1_UF,PSU: Penn State University,2,1
R_yKJbA0ktkSFmhUd,Q1_UF,PSU: Penn State University,2,1
R_W2QQnRPar7okB8Z,Q2_PSU,PSU: Penn State University,0,0
R_3ekMjWWPh8NS3U4,Q1_ISU,PSU: Penn State University,1,1
R_3EQpTuK6O15bFI3,Q2_PSU,PSU: Penn State University,0,2
R_2zIKgQSC515vGgH,Q1_PSU,PSU: Penn State University,0,1
R_1oBbHM8Ac3xqvzI,Q1_UF,PSU: Penn State University,2,1
